time,language,CommitCommentEvent,CreateEvent,DeleteEvent,DownloadEvent,FollowEvent,ForkEvent,ForkApplyEvent,GistEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PushEvent,TeamAddEvent,WatchEvent
2012-04-26-7,Emacs Lisp,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,22,0,2
2012-04-26-7,SuperCollider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-26-7,C#,2,7,3,1,0,6,0,0,15,20,14,0,0,5,0,75,0,10
2012-04-26-7,C++,12,20,1,1,0,8,0,0,9,22,7,0,0,9,0,247,0,15
2012-04-26-7,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-26-7,Lua,0,0,1,0,0,0,0,0,3,3,3,0,0,0,0,13,0,2
2012-04-26-7,Nemerle,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-26-7,ActionScript,2,2,0,0,0,1,0,0,0,2,1,0,0,1,0,13,0,3
2012-04-26-7,JavaScript,17,33,10,1,0,50,0,0,26,132,91,3,1,34,4,524,0,234
2012-04-26-7,Ada,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-26-7,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-26-7,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-26-7,Puppet,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1
2012-04-26-7,Groovy,0,2,0,0,0,3,0,0,0,1,3,0,0,0,0,18,0,0
2012-04-26-7,Verilog,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-26-7,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2012-04-26-7,Rust,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,0,0
2012-04-26-7,Objective-J,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
2012-04-26-7,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-26-7,CoffeeScript,0,3,1,0,0,3,0,0,1,0,1,0,0,1,0,11,0,11
2012-04-26-7,R,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2012-04-26-7,Objective-C,3,7,1,0,0,5,0,0,0,12,7,0,1,6,0,40,0,45
2012-04-26-7,Ruby,11,62,6,0,0,23,0,0,10,84,56,7,2,32,23,334,0,110
2012-04-26-7,C,3,38,2,1,0,10,0,0,3,29,16,0,0,8,0,224,0,27
2012-04-26-7,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-26-7,Haskell,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,1
2012-04-26-7,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-26-7,Go,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,2
2012-04-26-7,PHP,7,36,5,7,0,15,0,0,4,65,60,4,0,39,2,350,0,52
2012-04-26-7,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2012-04-26-7,Arduino,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-04-26-7,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2012-04-26-7,Python,3,38,1,4,0,15,0,0,5,72,47,1,0,33,5,336,0,56
2012-04-26-7,Common Lisp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2012-04-26-7,Erlang,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,4
2012-04-26-7,Matlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2012-04-26-7,Visual Basic,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0
2012-04-26-7,Shell,1,4,0,0,0,2,0,0,6,7,7,0,0,7,0,97,0,17
2012-04-26-7,Perl,0,12,2,1,0,3,0,0,0,7,3,0,0,3,0,47,0,3
2012-04-26-7,OpenEdge ABL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-26-7,Elixir,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
2012-04-26-7,Io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-26-7,Pure Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-26-7,Clojure,0,8,0,0,0,2,0,0,0,1,1,0,0,0,0,18,0,3
2012-04-26-7,OCaml,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0
2012-04-26-7,ColdFusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-26-7,HaXe,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2
2012-04-26-7,VimL,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,37,0,10
2012-04-26-7,Java,9,93,4,11,0,19,0,0,45,67,40,2,1,38,0,523,0,22
2012-04-26-7,Apex,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-04-26-7,Scala,3,8,0,0,0,1,0,0,3,3,1,0,1,4,0,38,0,11
2012-04-26-7,Assembly,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,3,0,1
2012-04-21-3,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-3,Emacs Lisp,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0
2012-04-21-3,C#,1,3,0,1,0,2,0,0,2,2,12,0,0,3,3,43,0,3
2012-04-21-3,C++,3,6,1,0,0,3,0,0,5,5,9,0,0,7,0,82,0,10
2012-04-21-3,Lua,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2
2012-04-21-3,ActionScript,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,2
2012-04-21-3,Nemerle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-21-3,JavaScript,0,31,3,0,0,25,0,0,6,40,21,2,0,15,0,260,0,126
2012-04-21-3,Puppet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-21-3,Groovy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-21-3,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2012-04-21-3,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-21-3,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-21-3,Rust,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2012-04-21-3,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-21-3,Parrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2012-04-21-3,D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-21-3,Objective-C,0,0,0,0,0,2,0,0,0,2,3,1,0,0,0,22,0,37
2012-04-21-3,CoffeeScript,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,4,0,7
2012-04-21-3,C,1,7,1,0,0,2,0,0,9,18,7,2,0,7,0,78,0,24
2012-04-21-3,Ruby,0,19,1,0,0,7,0,0,5,30,15,2,1,24,0,190,0,37
2012-04-21-3,Go,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2012-04-21-3,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-21-3,Haskell,1,3,0,0,0,2,0,0,0,0,2,0,0,1,0,6,0,1
2012-04-21-3,PHP,6,20,2,0,0,4,0,0,5,23,15,2,0,14,7,160,0,22
2012-04-21-3,FORTRAN,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2012-04-21-3,Arduino,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
2012-04-21-3,Python,0,6,1,0,0,10,0,0,3,25,14,0,0,15,0,124,0,19
2012-04-21-3,Visual Basic,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
2012-04-21-3,Erlang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-3,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-21-3,Shell,0,3,0,0,0,3,0,0,0,3,4,0,0,2,0,31,0,3
2012-04-21-3,Perl,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,21,0,0
2012-04-21-3,ColdFusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-3,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012-04-21-3,Clojure,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,5
2012-04-21-3,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-21-3,VimL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5
2012-04-21-3,Elixir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-3,Java,5,17,2,0,0,12,0,0,8,16,12,1,0,10,0,197,0,10
2012-04-21-3,F#,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-21-3,Assembly,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
2012-04-21-3,Scala,1,0,0,0,0,0,0,0,0,5,0,0,0,4,0,15,0,9
2012-04-29-9,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-29-9,Smalltalk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-29-9,Emacs Lisp,0,3,0,0,0,1,0,0,0,3,2,0,0,4,0,14,0,3
2012-04-29-9,C++,3,9,1,0,0,5,0,0,13,15,8,0,0,15,0,159,0,11
2012-04-29-9,C#,4,4,0,1,0,5,0,0,1,9,5,0,0,2,0,41,0,18
2012-04-29-9,Lua,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,8,0,1
2012-04-29-9,Nemerle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-9,ActionScript,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,8,0,9
2012-04-29-9,JavaScript,2,31,4,2,0,29,0,0,6,53,45,1,2,16,0,379,0,124
2012-04-29-9,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-9,Puppet,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0
2012-04-29-9,Groovy,0,0,0,0,0,1,0,0,0,3,0,0,0,3,1,10,0,0
2012-04-29-9,Ada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-29-9,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-29-9,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-9,Parrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-29-9,D,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4
2012-04-29-9,Objective-J,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2012-04-29-9,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-29-9,C,2,14,5,0,0,6,0,0,10,18,7,1,0,4,0,120,0,22
2012-04-29-9,CoffeeScript,0,2,0,0,0,0,0,0,0,6,6,0,1,2,0,22,0,2
2012-04-29-9,R,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,9,0,1
2012-04-29-9,Objective-C,0,13,0,0,0,7,0,0,1,6,1,1,0,2,0,31,0,41
2012-04-29-9,Ruby,3,45,4,0,0,18,0,0,8,73,17,1,0,23,4,273,0,37
2012-04-29-9,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-29-9,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-29-9,Go,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2012-04-29-9,Haskell,0,2,0,0,0,2,0,0,0,3,1,0,0,1,0,14,0,0
2012-04-29-9,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
2012-04-29-9,PHP,5,20,2,0,0,14,0,0,4,32,26,1,0,20,0,165,0,21
2012-04-29-9,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-29-9,Python,2,11,2,2,0,10,0,0,1,30,22,1,0,11,0,193,0,60
2012-04-29-9,Turing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-9,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
2012-04-29-9,Matlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-29-9,Dylan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-29-9,Visual Basic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-9,Shell,1,4,0,1,0,4,0,0,1,3,5,0,0,2,1,73,0,9
2012-04-29-9,Erlang,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,1
2012-04-29-9,Perl,0,3,0,0,0,2,0,0,2,8,1,0,0,6,0,31,0,1
2012-04-29-9,ColdFusion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-29-9,OCaml,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
2012-04-29-9,Clojure,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,14,0,4
2012-04-29-9,HaXe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-29-9,VimL,0,5,0,0,0,1,0,0,1,1,2,0,0,0,0,38,0,5
2012-04-29-9,Java,8,18,3,1,0,8,0,0,16,27,22,9,0,13,0,294,0,21
2012-04-29-9,Coq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-9,F#,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-29-9,Julia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-9,Assembly,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0
2012-04-29-9,Scala,0,4,2,0,0,0,0,0,0,3,1,0,0,1,0,14,0,2
2012-04-27-7,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-7,C#,0,12,0,0,0,2,0,0,16,23,10,1,0,3,0,66,0,17
2012-04-27-7,C++,4,15,5,2,0,13,0,0,4,13,8,0,0,19,3,169,0,13
2012-04-27-7,Emacs Lisp,1,1,0,0,0,2,0,0,0,2,1,0,0,1,0,17,0,2
2012-04-27-7,Lua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-7,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2012-04-27-7,ActionScript,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2
2012-04-27-7,Nemerle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-7,JavaScript,9,32,7,0,0,42,0,0,7,127,60,2,1,35,0,472,0,191
2012-04-27-7,Ioke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-7,Prolog,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-7,DCPU-16 ASM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-27-7,Puppet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4
2012-04-27-7,Groovy,0,0,0,0,0,1,0,0,0,3,1,0,0,2,0,17,0,2
2012-04-27-7,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-7,Objective-J,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
2012-04-27-7,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012-04-27-7,R,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1
2012-04-27-7,CoffeeScript,0,4,0,0,0,0,0,0,0,6,1,0,0,4,0,15,0,2
2012-04-27-7,Rust,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2012-04-27-7,Objective-C,3,5,1,0,0,6,0,0,1,11,5,1,0,6,0,48,0,73
2012-04-27-7,Delphi,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1
2012-04-27-7,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5
2012-04-27-7,Ruby,18,60,5,0,0,22,0,0,17,66,26,2,1,17,5,331,0,60
2012-04-27-7,C,2,17,2,0,0,8,0,0,3,19,12,2,0,3,0,174,0,35
2012-04-27-7,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-7,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-27-7,Haskell,1,1,0,0,0,1,0,0,0,0,3,0,0,1,0,27,0,9
2012-04-27-7,Go,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0
2012-04-27-7,PHP,2,30,4,1,0,16,0,0,11,62,26,2,0,37,4,346,0,54
2012-04-27-7,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-27-7,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-27-7,Python,4,25,1,0,0,14,0,0,4,52,24,0,0,33,24,324,0,57
2012-04-27-7,Turing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-27-7,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
2012-04-27-7,Common Lisp,0,1,0,0,0,1,0,0,0,2,1,0,0,3,0,8,0,0
2012-04-27-7,Dylan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-27-7,Erlang,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1
2012-04-27-7,Matlab,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,12,0,0
2012-04-27-7,Shell,0,7,1,1,0,3,0,0,0,10,6,0,0,4,0,79,0,6
2012-04-27-7,Perl,0,4,1,0,0,0,0,0,19,8,2,0,0,5,0,41,0,1
2012-04-27-7,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-7,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-7,Clojure,0,2,0,0,0,2,0,0,1,2,0,0,0,1,0,9,0,4
2012-04-27-7,VimL,0,1,0,0,0,2,0,0,1,1,2,0,0,0,0,42,0,7
2012-04-27-7,Java,24,36,2,4,0,21,0,0,22,60,39,4,0,34,1,439,0,34
2012-04-27-7,F#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-7,Assembly,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-27-7,Scala,3,3,0,0,0,0,0,0,2,10,2,0,0,6,0,24,0,5
2012-04-24-5,Smalltalk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-5,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-5,SuperCollider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-5,Emacs Lisp,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0
2012-04-24-5,C++,12,275,76,0,0,4,0,0,4,20,10,0,0,9,3,174,0,16
2012-04-24-5,C#,7,5,0,1,0,1,0,0,16,15,11,0,0,2,0,65,0,10
2012-04-24-5,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-5,Lua,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,11,0,4
2012-04-24-5,Nemerle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-5,ActionScript,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1
2012-04-24-5,JavaScript,18,36,7,5,0,41,0,0,14,89,73,1,3,25,1,449,0,207
2012-04-24-5,ASP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-24-5,Groovy,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,1
2012-04-24-5,Puppet,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,9,0,1
2012-04-24-5,Vala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-5,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-5,R,0,1,0,1,0,0,0,0,0,1,7,0,0,1,0,4,0,1
2012-04-24-5,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-24-5,Rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-5,Objective-J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-5,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-5,CoffeeScript,0,5,0,0,0,2,0,0,0,5,2,0,0,2,0,18,0,12
2012-04-24-5,Objective-C,1,5,0,0,0,8,0,0,0,8,8,0,0,2,0,49,0,53
2012-04-24-5,Ruby,12,42,3,3,0,21,0,0,9,51,23,4,0,28,8,302,0,109
2012-04-24-5,C,9,43,2,0,0,8,0,0,1,21,4,0,0,7,0,156,0,19
2012-04-24-5,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-5,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-5,Go,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
2012-04-24-5,Haskell,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,26,0,6
2012-04-24-5,PHP,15,13,2,2,0,11,0,0,7,67,35,2,0,27,6,312,0,34
2012-04-24-5,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-5,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-5,Python,22,29,1,3,0,21,0,0,9,37,23,0,0,18,2,281,0,43
2012-04-24-5,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-24-5,Erlang,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,20,0,5
2012-04-24-5,Matlab,0,3,0,0,0,0,0,0,0,1,1,0,0,2,0,9,0,0
2012-04-24-5,Shell,1,5,1,0,0,9,0,0,0,14,4,0,0,3,0,72,0,15
2012-04-24-5,Perl,3,2,0,0,0,4,0,0,0,2,3,0,0,4,0,39,0,1
2012-04-24-5,OCaml,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2012-04-24-5,ColdFusion,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2012-04-24-5,Clojure,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2
2012-04-24-5,VimL,0,3,0,0,0,3,0,0,0,1,0,0,0,2,0,26,0,13
2012-04-24-5,Elixir,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2012-04-24-5,Java,12,51,8,13,0,16,0,0,21,34,27,5,0,32,0,469,0,31
2012-04-24-5,F#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-24-5,Coq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-5,ooc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-5,Assembly,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2
2012-04-24-5,Scala,1,7,0,0,0,2,0,0,0,7,1,0,0,5,4,29,0,9
2012-04-22-3,SuperCollider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-3,Emacs Lisp,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0
2012-04-22-3,C++,3,1,0,0,0,3,0,0,8,18,14,0,0,0,0,116,0,8
2012-04-22-3,C#,0,2,1,0,0,0,0,0,1,3,6,2,1,0,0,41,0,7
2012-04-22-3,AutoHotkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-22-3,Lua,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,17,0,4
2012-04-22-3,Standard ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-3,ActionScript,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-22-3,JavaScript,1,22,0,1,0,16,0,0,9,25,18,1,0,14,0,233,0,97
2012-04-22-3,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-3,Groovy,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2012-04-22-3,Parrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-3,R,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0
2012-04-22-3,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-22-3,D,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
2012-04-22-3,Objective-C,1,2,0,0,0,2,0,0,3,1,5,0,0,1,0,20,0,26
2012-04-22-3,C,1,12,1,10,0,9,0,0,6,8,3,0,0,1,0,103,0,12
2012-04-22-3,Objective-J,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
2012-04-22-3,CoffeeScript,0,2,0,0,0,0,0,0,0,8,4,0,0,1,0,10,0,5
2012-04-22-3,Ruby,0,37,0,1,0,5,0,0,1,23,13,0,1,7,1,146,0,36
2012-04-22-3,Go,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3
2012-04-22-3,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-22-3,Haskell,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,13,0,2
2012-04-22-3,PHP,1,15,0,0,0,7,0,0,0,23,18,0,1,9,2,100,0,22
2012-04-22-3,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-3,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-3,Python,0,11,6,0,0,8,0,0,1,12,8,0,0,5,1,184,0,21
2012-04-22-3,Dylan,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
2012-04-22-3,Matlab,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-3,Erlang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,4
2012-04-22-3,Shell,0,3,2,0,0,0,0,0,0,4,4,0,0,2,0,34,0,4
2012-04-22-3,Perl,0,3,1,0,0,1,0,0,1,1,0,0,0,1,0,35,0,5
2012-04-22-3,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
